Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_37_578.jpg;0;0;0;0;99.66999;85.58897;0.0002360756;56.82556;-1.682639E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_37_646.jpg;0;0;0;0;99.66999;85.58897;0.0002360146;56.82556;3.629476E-08
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_37_693.jpg;0;0;0;0;99.66999;85.58897;0.0002360756;56.82556;-1.682639E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_37_735.jpg;0;0;0;0;99.66999;85.58897;0.0002360451;56.82556;-6.598455E-08
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_37_787.jpg;0;0;0;0;99.66999;85.58897;0.0002360451;56.82556;-6.598455E-08
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_37_830.jpg;0;0;0;0;99.66999;85.58897;0.0002360603;56.82556;-1.171242E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_37_880.jpg;0;0;0;0;99.66999;85.58897;0.0002360299;56.82556;-1.48449E-08
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_37_923.jpg;0;0;0;0;99.66999;85.58897;0.0002360756;56.82556;-1.682639E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_37_975.jpg;0;0;0;0;99.66999;85.58897;0.0002360451;56.82556;-6.598455E-08
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_023.jpg;0;0;0;0;99.66999;85.58897;0.0002360451;56.82556;-6.598455E-08
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_067.jpg;0;0;0;0;99.66999;85.58897;0.0002360603;56.82556;-1.171242E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_113.jpg;0;0;0;0;99.66999;85.58897;0.0002360603;56.82556;-1.171242E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_161.jpg;0;0;0;0;99.66999;85.58897;0.0002360603;56.82556;-1.171242E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_213.jpg;0;0;0;0;99.66999;85.58897;0.0002360603;56.82556;-1.171242E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_259.jpg;0;0;0;0;99.66999;85.58897;0.0002360603;56.82556;-1.171242E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_310.jpg;0;0;0;0;99.66999;85.58897;0.0002360146;56.82556;3.629476E-08
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_351.jpg;0;0;0;0;99.66999;85.58897;0.0002360756;56.82556;-1.682639E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_404.jpg;0;0;0;0;99.66999;85.58897;0.0002360756;56.82556;-1.682639E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_455.jpg;0;0;0;0;99.66999;85.58897;0.000235871;56.82556;-2.291937E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_646.jpg;0;0;0;0;99.66999;85.58897;0.0002359015;56.82556;-3.314796E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_697.jpg;0;0;0;0;99.66999;85.58897;0.000235871;56.82556;-2.291937E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_781.jpg;0;0;0;0;99.66999;85.58897;0.0002358862;56.82556;-2.803334E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_877.jpg;0;0;0;0;99.66999;85.58897;0.0002359167;56.82556;-3.826192E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_922.jpg;0;0;0;0;99.66999;85.58897;0.000235871;56.82556;-2.291937E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_38_978.jpg;0;0;0;0;99.66999;85.58897;0.0002359319;56.82556;-4.337589E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_039.jpg;0;0;0;0;99.66999;85.58897;0.0002358862;56.82556;-2.803334E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_088.jpg;0;0;0;0;99.66999;85.58897;0.0002359319;56.82556;-4.337589E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_147.jpg;0;0;0;0;99.66999;85.58897;0.0002358862;56.82556;-2.803334E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_188.jpg;0;0;0;0;99.66999;85.58897;0.0002360037;56.82556;-3.010146E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_239.jpg;0;0;0;0;99.66999;85.58897;0.0002359733;56.82556;-1.987288E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_289.jpg;0;0;0;0;99.66999;85.58897;0.0002359733;56.82556;-1.987288E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_339.jpg;0;0;0;0;99.66999;85.58897;0.0002359885;56.82556;-2.498685E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_401.jpg;0;0;0;0;99.66999;85.58897;0.0002359428;56.82556;-9.644948E-08
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_438.jpg;0;0;0;0;99.67011;85.58916;0.005929622;56.82553;-2.874399E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_488.jpg;0;0;0;0;99.67011;85.58916;0.00548703;56.82554;-4.450211E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_544.jpg;0;0;0;0;99.6701;85.58914;0.00490351;56.82554;-7.661242E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_630.jpg;0;0;0;0;99.6701;85.58913;0.00402137;56.82554;-8.409546E-07
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_670.jpg;0;0;0;0;99.67009;85.58913;0.003553504;56.82553;-1.009687E-06
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_722.jpg;0;0;0;0;99.67009;85.58911;0.002840164;56.82552;-1.025894E-06
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_849.jpg;0;0;0;0;99.67007;85.5891;0.001453625;56.82552;-1.239415E-06
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_895.jpg;0;0;0;0;99.67007;85.58909;0.001024873;56.82552;-1.505412E-06
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_940.jpg;0;0;0.1635182;-0.01366915;99.66975;85.5886;359.9869;56.82562;-1.264402E-06
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_39_989.jpg;0;0;0.3000183;0;99.6699;85.58884;359.9932;56.85294;-4.120146E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_038.jpg;0;0;0.4501083;0;99.6699;85.58884;359.9933;56.85294;-7.821847E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_092.jpg;0;0;0.6072965;0;99.6699;85.58885;359.9936;56.85295;-0.000127869
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_138.jpg;0;0;0.7498348;0;99.66991;85.58885;359.9938;56.85294;-0.00015713
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_197.jpg;0;0;0.9005098;0;99.66991;85.58886;359.9943;56.85295;-0.0001950431
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_238.jpg;0;0;1;0;99.66991;85.58886;-0.005391336;56.85295;-0.0002166213
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_289.jpg;0;0;0;0;99.66991;85.58887;-0.004816504;56.85295;-0.0002422415
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_332.jpg;0;0;0;0;99.66992;85.58887;-0.004401622;56.85295;-0.0002553363
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_384.jpg;0;0;0;0;99.66993;85.58888;-0.003743865;56.85295;-0.0002696387
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_438.jpg;0;0;0;0;99.66993;85.58889;-0.00328824;56.85295;-0.0002748394
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_494.jpg;0;0;0;0;99.66994;85.58891;-0.002591026;56.85295;-0.0002776773
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_561.jpg;0;0;0;0;99.66994;85.58891;-0.001657652;56.85297;-0.0002722525
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_646.jpg;0;0;0;0;99.66996;85.58893;-0.0007501165;56.85297;-0.0002582051
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_700.jpg;0;0;0;0;99.66996;85.58894;-0.000315112;56.85297;-0.0002479969
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_756.jpg;0;0;0;0;99.66997;85.58894;0.0003055643;56.85297;-0.0002297425
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_805.jpg;0;0;0;0;99.66997;85.58895;0.0008798232;56.85297;-0.0002085445
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_850.jpg;0;0;0;0;99.66998;85.58896;0.001232756;56.85297;-0.0001926977
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_891.jpg;0;0;0;0;99.66998;85.58897;0.001559823;56.85297;-0.0001763648
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_40_969.jpg;0;0;0;0;99.66998;85.58897;0.002130288;56.85297;-0.0001420435
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_037.jpg;0;0;0;0;99.66998;85.58898;0.002480858;56.85297;-0.0001152639
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_079.jpg;0;0;0;0;99.66999;85.58898;0.002676569;56.85297;-9.754906E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_122.jpg;0;0;0;0;99.66999;85.58898;0.002912676;56.85297;-7.115243E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_176.jpg;0;0;0;0;99.66999;85.58899;0.003031924;56.85297;-5.392411E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_222.jpg;0;0;0;0;99.66999;85.58899;0.003154577;56.85297;-2.905707E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_279.jpg;0;0;0;0;99.66999;85.58899;0.003199998;56.85297;-1.331249E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_324.jpg;0;0;0;0;99.66999;85.58899;0.003216366;56.85297;8.762071E-06
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_376.jpg;0;0;0;0;99.66999;85.58899;0.003194331;56.85297;2.219113E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_422.jpg;0;0;0;0;99.66999;85.58899;0.003115799;56.85297;4.063038E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_478.jpg;0;0;0;0;99.66999;85.58899;0.003035753;56.85297;5.1437E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_522.jpg;0;0;0;0;99.66998;85.58899;0.002878046;56.85297;6.540905E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_572.jpg;0;0;0;0;99.66998;85.58898;0.002750675;56.85297;7.360036E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_671.jpg;0;0;0;0;99.66998;85.58898;0.002368963;56.85297;8.860569E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_715.jpg;0;0;0;0;99.66998;85.58897;0.002195886;56.85297;9.249156E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_756.jpg;0;0;0;0;99.66998;85.58897;0.002014434;56.85297;9.533271E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_805.jpg;0;0;0;0;99.66998;85.58897;0.001730908;56.85297;9.769259E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_855.jpg;0;0;0;0;99.66998;85.58897;0.001536979;56.85297;9.793401E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_911.jpg;0;0.001848221;0;0;99.67014;85.58922;0.008740341;56.85286;9.66738E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_41_955.jpg;0;0;0;0;99.67014;85.5892;0.007972057;56.8529;9.511613E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_005.jpg;0;0;0;0;99.67012;85.58919;0.006827324;56.8529;9.125809E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_095.jpg;0;0;0;0;99.6701;85.58916;0.005211045;56.85291;8.324199E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_139.jpg;0;0;0;0;99.6701;85.58916;0.004392922;56.85291;7.85454E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_200.jpg;0;0;0;0;99.67009;85.58913;0.003185002;56.85291;7.074778E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_255.jpg;0;0;0;0;99.67007;85.58912;0.002030619;56.85291;6.19026E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_305.jpg;0;0;0;0;99.67007;85.5891;0.0009583799;56.85291;5.278532E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_355.jpg;0;0;0;0;99.67006;85.5891;0.0003007199;56.8529;4.618308E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_405.jpg;0;0.1016822;0;0;99.66985;85.58878;359.9906;56.85293;3.676813E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_449.jpg;0;0.1999383;0;0;99.66975;85.58864;359.9874;56.85474;0.0001063494
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_505.jpg;0;0.3996599;0;0;99.67056;85.58987;0.02000457;56.84434;5.485871E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_583.jpg;0;0.5000131;0;0.03746321;99.67387;85.59496;0.1471181;56.99977;-0.0003758217
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_673.jpg;0;0.7969558;0;0.08853413;99.67965;85.60388;0.354057;57.12775;-0.0009429377
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_713.jpg;0;0.9519267;0;0.1069065;99.68349;85.60985;0.4777327;57.23441;-0.001830528
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_783.jpg;0;1;0;0.1439354;99.69392;85.62594;0.7743222;57.36576;-0.001549928
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_838.jpg;0;1;0;0.2410754;99.70029;85.63588;0.9374363;57.4262;-0.0008230946
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_897.jpg;0;1;0;0.2823286;99.71169;85.6536;1.202089;57.42269;-0.0005294561
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_938.jpg;0;1;0;0.3207493;99.71944;85.66561;1.317315;57.48421;-0.002886358
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_42_998.jpg;0;1;0;0.3475423;99.73071;85.68298;1.272488;57.47913;-0.0007072323
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_039.jpg;0;1;0;0.4216392;99.73859;85.69532;1.173214;57.51777;-0.002681491
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_092.jpg;0;1;0;0.4469828;99.75235;85.71685;1.080439;57.67127;-0.0008884027
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_138.jpg;0;1;0;0.4987409;99.76281;85.73325;1.060513;57.68734;0.0005884843
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_198.jpg;0;1;0;0.5383547;99.78054;85.76093;1.088831;57.57553;-7.071589E-05
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_238.jpg;0;1;0;0.5761309;99.79314;85.7806;1.120835;57.51025;0.0001673183
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_288.jpg;0;1;0;0.6011812;99.81357;85.8125;1.195837;57.44592;-0.0002960037
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_340.jpg;0;1;0;0.6621181;99.82798;85.83502;1.238677;57.49319;-0.001264174
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_389.jpg;0;1;0;0.6720073;99.85019;85.86959;1.232805;57.49378;-0.001099568
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_438.jpg;0;1;0;0.751352;99.86588;85.89403;1.21825;57.49305;-0.0009886532
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_498.jpg;0;1;0;0.7805638;99.89075;85.93273;1.190134;57.50425;-0.001002467
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_538.jpg;0;1;0;0.8403074;99.90883;85.96091;1.208516;57.50699;-0.0004852915
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_601.jpg;0;1;0;0.8371839;99.94676;86.01997;1.22948;57.4968;-0.0009140417
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_738.jpg;0;1;0;0.9128172;100.0088;86.11648;1.222238;57.48579;-0.0008777989
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_790.jpg;0;1;0;1.022425;100.042;86.16815;1.215206;57.4803;-0.0004277567
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_837.jpg;0;1;0;1.043752;100.0652;86.20421;1.222673;57.47556;-0.0008618405
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_891.jpg;0;1;0;1.091894;100.1012;86.26019;1.225891;57.46732;-0.0008466837
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_43_951.jpg;0;1;0;1.13917;100.1386;86.31835;1.219793;57.45453;-0.0008212495
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_008.jpg;0;1;0;1.167754;100.1777;86.37911;1.230218;57.46278;-0.0009882039
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_062.jpg;0;1;0;1.227711;100.2182;86.44199;1.231432;57.43316;-0.0006512595
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_114.jpg;0;1;0;1.261315;100.246;86.48527;1.233168;57.4121;-0.0006842446
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_170.jpg;0;1;0;1.308505;100.2891;86.55213;1.235705;57.38805;-0.0007441834
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_360.jpg;0;1;0;1.341559;100.4278;86.76701;1.248734;57.33751;-0.0009412421
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_430.jpg;0;1;0;1.513782;100.494;86.86933;1.254745;57.32139;-0.0009824487
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_482.jpg;0;1;0;1.543826;100.5454;86.94875;1.257208;57.31097;-0.0009758847
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_534.jpg;0;1;0;1.590413;100.5805;87.00302;1.259989;57.30333;-0.0009896829
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_603.jpg;0;1;0;1.621297;100.6528;87.11464;1.265318;57.28846;-0.001012769
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_647.jpg;0;1;0;1.682879;100.6899;87.17198;1.2675;57.28113;-0.001024139
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_697.jpg;0;1;0;1.713566;100.7278;87.2304;1.272961;57.27213;-0.001034816
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_744.jpg;0;1;0;1.744774;100.7858;87.31982;1.273933;57.26212;-0.001028811
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_820.jpg;0;1;0;1.805799;100.8453;87.41162;1.280996;57.25169;-0.001074983
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_862.jpg;-2.036215;0.8506153;0;1.848797;100.9069;87.50483;1.277522;57.07562;0.0001813652
/home/nitesh/Downloads/Linux_Roversim/train_data_3/IMG/robocam_2025_04_07_07_11_44_914.jpg;0;0.6980197;0;1.875031;100.9485;87.56802;1.277202;57.01603;-3.549378E-05
